county_fips_code,study_year,unr_16,funr_16,munr_16,unr_20to64,funr_20to64,munr_20to64,flfpr_20to64,flfpr_20to64_under6,flfpr_20to64_6to17,flfpr_20to64_under6_6to17,mlfpr_20to64,pr_f,pr_p,mhi_2018,me_2018,fme_2018,mme_2018,total_pop,one_race,one_race_w,one_race_b,one_race_i,one_race_a,one_race_h,one_race_other,two_races,hispanic,households,h_under6_both_work,h_under6_f_work,h_under6_m_work,h_under6_single_m,h_6to17_both_work,h_6to17_fwork,h_6to17_mwork,h_6to17_single_m,emp_m,memp_m,femp_m,emp_service,memp_service,femp_service,emp_sales,memp_sales,femp_sales,emp_n,memp_n,femp_n,emp_p,memp_p,femp_p,mcsa,mfccsa,mc_infant,mc_toddler,mc_preschool,mfcc_infant,mfcc_toddler,mfcc_preschool,fips
29047,2018,4.04,3.98,4.09,3.7,3.6,3.8,78.3,78.1,84.4,70.6,88.2,5.3,7.9,68367,37072,31044,43572,239164,96.1,85.7,6,0.5,2.1,0.2,1.5,3.9,6.7,90285,8958,3783,323,3381,19653,5966,522,8131,37.77,32.39,43.57,15.65,13.48,17.99,23.99,17.12,31.39,7.53,14.03,0.53,15.07,22.99,6.53,155.93,NA,231.8,177.01,177.01,NA,NA,NA,29047
48477,2018,6.03,4.14,7.76,4.8,2.5,7,71.5,54.5,81.4,68.4,80,10.3,13.9,56237,30473,22924,35741,34796,98.4,77.6,16.7,0.7,1.7,0.1,1.7,1.6,15.8,12381,734,824,36,845,2400,649,116,1317,34.61,28.61,40.93,16.61,10.73,22.81,20.57,12.82,28.72,12.16,22.74,1.02,16.05,25.11,6.53,127.6,112.3,158.75,145.85,135.15,139.1,132.15,125.05,48477
20203,2018,2.43,0.84,3.62,2.1,1,2.9,74.2,86.2,74.2,78.1,95.8,3.1,4.4,57566,32174,27878,40566,2143,98.7,90.1,0.9,1.3,0.9,0,5.6,1.3,29.2,903,117,44,0,12,258,37,0,33,35.33,32.84,38.56,17.71,7.52,30.93,12.27,9.97,15.25,16.24,27.45,1.69,18.45,22.22,13.56,92.2,81.7,113,117.1,101.8,96.3,81.7,81.7,20203
20065,2018,3.53,1.78,5.09,3.2,0,5.7,69.5,93.5,73.5,46.6,84.3,6.4,9.6,40769,27688,21938,33458,2545,96.2,91.1,3.9,0.2,1,0,0,3.8,3,1216,48,38,4,45,166,116,5,13,36.99,31.83,42.57,18.45,8.88,28.8,18.1,12.9,23.73,16.97,31.83,0.91,9.49,14.57,3.99,92.2,81.7,113,117.1,101.8,96.3,81.7,81.7,20065
54079,2018,3.25,2.14,4.22,3.2,1.9,4.3,68.2,76,79.1,62.9,80.5,7.4,9.2,59626,39491,31408,48259,56652,98.6,96.4,1.2,0.1,0.7,0.1,0.1,1.4,1.1,21665,1735,709,29,970,4663,1181,146,1644,42.22,37.17,47.89,13.2,10.21,16.56,23.82,17.06,31.41,8.75,15.42,1.25,12.01,20.13,2.89,142.51,114,171.01,159.61,148.21,142.51,125.41,125.41,54079
45021,2018,5.88,5.06,6.6,5.6,5.1,6.1,59.5,72.7,70.5,55.8,72.4,14.9,20.5,35836,27063,23533,30946,56711,97.6,75.3,20,0.2,0.6,0,1.5,2.4,4.2,20373,1015,636,153,1456,3343,1659,315,2401,22.77,15.03,31.47,15.05,12.09,18.38,24.07,16.61,32.46,8.93,16.73,0.17,29.18,39.54,17.52,77.5,82.5,156.25,156.25,142.5,122.5,122.5,100,45021
17083,2018,4.05,3.83,4.27,2.9,2.5,3.3,75.4,73.8,84.3,68.8,81.5,6,9.2,56747,31958,25856,41542,22069,97.7,96.7,0.5,0.1,0.2,0,0.1,2.3,1.4,8665,654,224,0,199,2094,546,50,504,35.2,29.98,40.7,18.61,14.16,23.3,18.4,9.79,27.45,9.72,18.47,0.52,18.06,27.59,8.04,70,62.4,167.65,145,125,125,125,124.8,17083
4023,2018,8.33,11.57,5.47,7.9,11,5.2,61.3,37.7,66.1,68.9,79.8,19.9,24,40467,25454,20529,29214,46584,98.9,85.1,0.5,0.8,0.9,0,11.5,1.1,83.5,15430,663,1185,64,1305,2287,2074,333,3239,25.36,20.26,31.55,21.28,19.15,23.86,27.12,19.74,36.1,11.46,19.64,1.52,14.78,21.21,6.97,125,100,177.5,137.75,125,100,100,100,04023
28007,2018,10.5,12.63,8.5,10.1,12.3,8.2,60.6,72.2,69.6,69,73.6,21.3,23.1,34756,23979,18095,29645,18581,98.6,54,42.6,0.2,0.2,0,1.7,1.4,2.1,7129,456,161,10,580,1100,472,80,1173,24.74,14.74,35.9,19.42,16.29,22.91,17.71,10.97,25.24,13.46,24.43,1.21,24.68,33.57,14.74,54.44,42.83,58.55,55.84,55.84,51,50.66,43.45,28007
51036,2018,4.96,2.83,6.88,4.8,2.9,6.6,72,93.8,83.1,71.9,78.9,8.9,13.1,59192,33997,30960,39412,6995,97.2,43.1,46.9,6.5,0.4,0,0.3,2.8,1.8,2856,101,31,11,70,348,65,53,168,24.59,21.11,28.27,18.38,16.95,19.9,22.39,10.03,35.46,13.92,23.23,4.09,20.71,28.68,12.28,120,100,170,130,130,135,115,115,51036
53035,2018,5.21,4.86,5.52,5.1,4.7,5.4,68.5,59.6,73.7,53.8,83.6,6.6,9.7,71610,36025,28178,44625,262475,92.4,81.2,2.5,1,4.8,0.8,2.1,7.6,7.5,101662,6353,5789,437,3161,14825,7765,948,7267,39.34,37.33,41.61,18.75,14.93,23.07,20.12,12.72,28.46,10.26,18.02,1.51,11.52,17,5.35,115.38,152.31,256.02,229.22,192.51,207.69,184.62,173.08,53035
48419,2018,7.19,10.66,4.48,7.4,10.6,4.8,58.7,70.9,59.1,51.2,78.9,20.5,23.3,40764,27438,21667,34073,25478,99.6,77.9,18.3,0.8,1.6,0,0.9,0.4,18.1,9292,591,741,5,470,1127,1286,233,1263,24.53,16.11,36.05,15.23,9.6,22.92,18.6,11.69,28.05,21.43,37.04,0.1,20.21,25.56,12.88,98.4,85.75,124.25,113.5,104.65,107.9,102.15,96.25,48419
44005,2018,4.59,4.44,4.74,4.2,4.1,4.3,78.1,79.5,82.8,68,87.9,5.6,8.6,77237,40044,31865,49889,83075,97.2,89.6,3.7,0.4,2,0.2,1.2,2.8,5.6,35217,2014,866,173,966,4839,1595,97,2336,44.7,41.03,48.54,19.16,17.7,20.7,20.67,14.74,26.89,7.72,14.44,0.67,7.74,12.09,3.2,165.8,147.38,300.89,287.38,257.91,221.06,214.92,198.15,44005
16045,2018,4.49,4.96,4.09,4.6,4.6,4.6,62.2,50,77.9,70.8,74.3,14.4,18.3,43001,21494,17024,28173,17052,97.4,90.1,0,1.9,0.7,0,4.7,2.6,8.3,6583,414,370,22,181,957,416,20,1069,27.64,23.39,32.67,19.64,10.7,30.24,19.19,10.64,29.32,18.06,33.09,0.26,15.46,22.17,7.52,103.71,98.77,133.02,123.46,113.58,115.38,103.85,98.77,16045
6103,2018,9.29,8.77,9.73,9.1,8.7,9.4,62.6,54.2,70.6,66.1,74.7,14.9,21.5,42899,26302,21664,29952,63373,96,85.4,0.7,2.6,1.5,0,5.7,4,24.7,24025,1386,763,92,771,3746,2153,171,2005,24.99,18.48,32.51,22.92,20.07,26.2,21.56,12.88,31.56,14.96,25.36,2.97,15.57,23.2,6.77,109.63,147.08,191.65,154.98,154.98,165.43,154.51,154.51,06103
51139,2018,6.46,8.18,4.88,6.8,8.5,5.2,72.2,80.2,79.9,74.4,78.8,11.9,18.3,47951,27994,22260,32530,23749,98.3,95.5,1.5,0.1,0.4,0,0.8,1.7,2,9338,498,270,24,388,1357,396,243,690,23.64,18.08,29.94,22.42,18.02,27.39,23.61,14.76,33.62,13.04,23.73,0.93,17.3,25.41,8.12,125,125,155,140,140,125,125,125,51139
20175,2018,5.25,5.3,5.22,5.1,4.2,5.6,70.6,79.9,61,71.6,89.8,14.5,16.7,47025,27792,22007,31567,22692,96.9,57.5,5.2,0.7,2.9,0,30.6,3.1,60.1,7315,665,417,29,637,1465,1462,15,887,21.48,15.12,30.89,14.98,10.96,20.95,16.94,12.14,24.05,17.39,26.53,3.86,29.21,35.25,20.25,92.2,81.7,113,117.1,101.8,96.3,81.7,81.7,20175
1085,2018,11.52,11.45,11.59,11.2,10.2,12.2,58.5,82.9,51.5,66.5,61.1,23.4,27.9,30833,26118,23643,29803,10236,99.3,24.9,74.3,0.1,0,0,0,0.7,0.7,4180,120,48,84,374,182,133,51,973,24.67,17.53,31.35,16.05,6.4,25.08,19.58,13.35,25.42,10.96,21.6,1.01,28.72,41.11,17.13,99.09,105.41,124.37,124.37,104.84,107.71,107.71,106.56,01085
16057,2018,4.99,4.94,5.03,3.8,3.8,3.8,73.9,59.8,78.4,51.5,76.5,9,20.6,45466,20537,18266,23110,39239,97.4,91.7,1,1.2,2.6,0,0.9,2.6,4.3,15530,825,897,57,309,2196,1280,127,663,44.04,41.27,47.14,17.13,14.88,19.64,19.84,12.56,27.94,7.94,14.3,0.86,11.05,17,4.42,126.46,116.77,179.77,166.15,148.15,142.62,135.69,128.08,16057
5139,2018,7.26,5.84,8.54,7,5.5,8.4,64.7,66.1,77.1,62.3,73.4,16.1,20.1,44000,30018,23451,39397,39732,98.9,64.1,32.6,1,0.6,0,0.6,1.1,3.9,15904,711,764,42,1097,2405,1040,71,2056,32.56,25.69,39.9,14.64,10.65,18.9,25.19,16.01,35,10.27,19.75,0.16,17.33,27.9,6.05,78.75,80.63,98.75,97.88,88.75,88.75,87.5,83.13,05139
20023,2018,2.97,3.5,2.54,3.5,4,3.1,74.8,80,90.8,85.4,86.3,6.5,9.5,46833,30284,21078,42083,2677,99.4,94.9,0,0,0,0,4.5,0.6,6.5,1228,111,28,2,24,187,26,65,70,37.97,32.66,44.65,16.65,8.67,26.68,16.73,12.86,21.6,15.69,25.14,3.81,12.95,20.66,3.27,92.2,81.7,113,117.1,101.8,96.3,81.7,81.7,20023
51145,2018,2.45,2.18,2.69,2.1,1.8,2.3,72.8,78.1,77,79.5,67.7,3.4,5.3,83914,43184,37859,51271,28574,98.5,86.5,10.9,0.3,0.3,0.1,0.4,1.5,2.1,10178,843,290,0,176,1974,706,148,522,42.57,37,48.69,13.61,12.09,15.28,20.91,10.06,32.81,14.29,26.16,1.26,8.62,14.7,1.96,135,110,210,160,160,160,130,130,51145
26053,2018,5.62,5.24,5.95,5.8,5.6,6,68.2,63,86.8,64,59,12.1,18.1,38798,22500,21347,24894,15414,98.4,90.5,4.5,2.7,0.4,0.1,0.2,1.6,1.3,6619,178,171,11,207,722,186,87,530,28.63,23.72,34.32,22.89,17.02,29.68,15.76,7.22,25.66,11.97,21.02,1.47,20.76,31.01,8.88,109.58,88.85,138.41,138.41,121.11,94.77,92.17,88.85,26053
17131,2018,5.49,4.52,6.35,5.1,4.5,5.6,75.8,53.5,90.3,75.7,84.3,9.3,11.4,58011,33128,25144,43797,15693,98.7,97,0.6,0.1,0.4,0,0.7,1.3,2.3,6624,335,245,18,328,1512,183,46,302,30.14,26.12,34.55,14.68,8.35,21.62,19.6,7.21,33.19,13.34,24.52,1.08,22.24,33.8,9.56,70,62.4,167.65,145,125,125,125,124.8,17131
21029,2018,4.83,4.38,5.23,4.3,3.5,5.1,74.1,89,83.7,75.7,82.3,7.9,10.6,60534,34907,29446,41381,79466,98.2,96,0.8,0.2,0.7,0.1,0.5,1.8,1.9,29374,2128,689,121,1356,6404,1362,403,2445,27.86,20,36.5,13.2,10.78,15.86,23.3,14.09,33.42,11.52,20.84,1.28,24.12,34.29,12.93,92.5,88.75,127.5,116.68,116.68,100,90,90,21029
37119,2018,5.8,6.36,5.27,5.3,5.8,4.7,77.1,73.2,79.5,66.5,88.1,9.3,12.7,64312,36728,31758,42046,1054314,97.1,54.5,31.3,0.4,5.8,0.1,5.2,2.9,13,403546,32004,20267,1456,22866,67711,30552,3598,46729,43.8,41.43,46.36,15.5,12.84,18.37,22.9,17.89,28.28,6.8,12.37,0.81,11,15.48,6.18,119.58,134.99,254.98,229.98,154.99,174.99,164.99,159.99,37119
21177,2018,8.91,7.24,10.33,8.1,7.1,9.1,59.3,44.4,76.5,72.7,68.3,13.3,17.4,43110,26654,21204,35870,31081,98.7,92.7,4.9,0.2,0.6,0,0.2,1.3,1.5,11317,751,610,0,318,1897,651,57,1060,23.19,15.07,32.42,20.37,14.11,27.47,17.95,10.19,26.76,14.45,26.4,0.89,24.04,34.23,12.46,97.5,85,112.5,102.5,102.5,90,86.25,86.25,21177
20117,2018,4.19,3.09,5.18,3.7,2.9,4.5,82,88.1,90,76.2,86.3,5.9,9.4,50234,31022,24330,37320,9798,98.6,96.9,0.5,0.2,0.5,0.2,0.2,1.4,2.4,4112,432,96,7,65,897,181,46,181,30.47,27.35,33.84,14.29,7.36,21.78,20.91,10.6,32.05,10.8,19.7,1.18,23.53,34.99,11.15,92.2,81.7,113,117.1,101.8,96.3,81.7,81.7,20117
39013,2018,6.1,6.07,6.12,5.8,5.6,5.9,66.6,61.8,75.3,52.8,70,9,13.6,49361,27472,22647,35549,68472,98.4,93.2,4.1,0.2,0.4,0,0.4,1.6,0.9,26200,1266,1101,18,1073,3560,1662,273,2255,27.9,21.34,35.6,20.33,16.55,24.77,21.82,11.91,33.45,13.79,24.79,0.88,16.16,25.41,5.29,120,125,245,215,190,163.67,158,150,39013
28057,2018,4.17,4.48,3.88,4.2,4.9,3.5,66.8,69.6,75.4,73.4,68.8,11.5,15.4,40510,27464,22429,31569,23480,99.4,90.9,7.2,0.3,0.2,0,0.7,0.6,1.5,8706,625,145,16,348,1656,238,114,994,24.36,20.24,28.73,17.75,9.98,26.01,20.19,12.73,28.12,11.61,21.65,0.93,26.09,35.39,16.21,62.05,39.56,67.19,63.8,63.8,59.23,59.23,51.2,28057
37057,2018,7.19,7.66,6.77,6.8,7.3,6.3,70.3,73.7,76.1,65.1,82.8,11.7,15.5,47271,30920,25697,35594,164664,98.3,85.7,9.1,0.3,1.5,0,1.7,1.7,7,65471,4156,2083,112,2339,11620,5074,474,4939,28.95,23.05,35.76,15.45,12.24,19.16,22.14,13.99,31.54,10.67,19.11,0.93,22.79,31.6,12.62,92.58,124.99,164.99,143.99,119.99,152.49,129.99,134.99,37057
48263,2018,3.74,2.45,5.06,0,0,0,74.3,71,100,100,82.1,9.1,10.9,45926,36875,32039,43833,749,99.2,88.5,1.1,1.9,0,0,7.7,0.8,16.3,318,41,19,0,0,75,0,0,3,45.31,36,54.09,17.48,10.67,23.9,17.48,14.67,20.13,12.94,26.67,0,6.8,12,1.89,98.85,84.65,128.25,116,105.95,109.65,103.1,96.5,48263
20063,2018,1.83,1.48,2.13,1.5,1,2,77.3,78.9,77.9,75.9,90.2,11.1,11.8,48894,29725,21754,37174,2619,97.8,95.5,0.6,0.6,1.1,0,0,2.2,3.5,1211,98,38,2,14,236,54,13,39,38.76,38.46,39.1,17.21,8.27,27.45,17.91,11.18,25.62,12.33,20.75,2.66,13.8,21.34,5.16,92.2,81.7,113,117.1,101.8,96.3,81.7,81.7,20063
46017,2018,18.06,14.77,21.1,20.9,16,26.2,62.7,59.6,80.2,59.2,67.3,36,39.2,32500,18309,20202,16489,2053,99,12.3,0.1,85.5,0,1.1,0,1,3.2,564,31,4,0,145,109,19,0,162,32.07,34.95,29.18,27.05,22.8,31.31,18.69,4.26,33.13,13.68,24.01,3.34,8.51,13.98,3.04,107.71,86.17,103.4,103.4,100.82,86.17,86.17,86.17,46017
26067,2018,5.25,5.54,4.99,4.7,5,4.4,72.8,74.8,81.3,62.9,69.3,9.4,12.8,54343,31208,25508,36478,64176,97.9,92,4.6,0.3,0.4,0,0.5,2.1,4.7,22858,1669,1222,109,830,4747,1947,568,1585,26.32,20.33,33.35,17.61,13.34,22.62,20.6,11.03,31.83,12.37,21.29,1.89,23.11,34.01,10.3,131.61,106.72,166.25,166.25,145.47,113.83,110.7,106.72,26067
42113,2018,8.01,5.96,9.59,6.6,5.8,7.2,67.9,45.2,90.2,71.4,77.6,6.3,13.4,47346,30548,21515,35560,6177,98.7,94,3.1,0.3,0.4,0.1,0.8,1.3,2.2,2721,53,85,13,44,201,35,22,72,25.28,17.68,34.78,19.46,11.74,29.11,16.49,10.34,24.19,20.61,36.09,1.25,18.16,24.15,10.68,132.5,125,175,165,150,140,130,130,42113
39173,2018,4.75,4.38,5.1,3.5,3.3,3.8,76.9,78.9,82.6,64.9,85.4,6,13.3,59789,28921,21990,35689,129936,97.6,92,2.7,0.2,1.7,0,1,2.4,5.5,50443,3993,1794,162,1238,9035,3028,492,3275,37.58,34.47,40.94,17.17,13.8,20.81,21.28,13.31,29.88,7.14,12.88,0.94,16.83,25.55,7.42,120,125,245,215,190,163.67,158,150,39173
51091,2018,0.56,0,1.06,0.7,0,1.2,62.9,60.3,58.3,79.4,76.4,7.8,12.3,46147,28176,23073,34054,2214,99.6,99.5,0,0.1,0,0,0,0.4,0,1123,46,19,0,17,53,68,0,7,31.69,26.98,36.85,16.91,11.78,22.54,21.72,8.57,36.15,17.58,32.76,0.94,12.09,19.91,3.52,125,125,155,140,140,125,125,125,51091
48321,2018,6.99,5.54,8.11,6.9,5.7,7.8,64.1,84.6,65.2,49.1,82.7,16.6,20.1,45500,27739,19428,40526,36743,97.3,72.9,9.8,0.4,1.9,0.1,12.1,2.7,42,13636,1060,768,14,923,1713,1910,103,1472,27.13,22.06,33.56,18.01,11.79,25.89,19.33,9.29,32.06,18.36,32.54,0.38,17.17,24.32,8.12,138.85,120.9,175.65,160.4,147.8,152.45,144.2,135.85,48321
25015,2018,5.94,4.82,7.19,5.1,4,6.4,76.6,81.6,87.7,72.1,79.8,6.1,13.3,67044,28102,23901,32482,161159,97.1,88,2.8,0.2,5.2,0,0.9,2.9,5.5,58665,3396,877,211,1637,9226,1355,364,4227,46.79,42.87,50.24,19.02,17.45,20.41,20.11,14.1,25.4,6.27,12.64,0.67,7.81,12.94,3.28,185,175,292,270,206.7,200,185,180,25015
24003,2018,4.64,4.55,4.73,4.4,4.5,4.3,78.9,76.3,83,69.8,86.8,4,6,97810,48479,40533,55734,567696,96.1,73.3,16.5,0.2,3.8,0.1,2.3,3.9,7.5,207599,20375,9371,435,8062,42858,13563,1690,16197,47.57,44.76,50.52,15.46,13.73,17.27,21.49,15.24,28.07,7.26,13.58,0.6,8.23,12.69,3.54,156.5,149.85,258.08,179.59,179.59,206.46,166.5,166.5,24003
28093,2018,6.6,5.56,7.54,6.3,5.2,7.2,63.1,59.2,71.8,65.7,67.6,14.2,18.3,41572,31270,26100,36518,35787,99.1,49.3,47.9,0,0.1,0,1.8,0.9,3.6,13074,865,377,20,1179,1532,494,65,1677,24.9,19.91,30.26,13.99,9.06,19.29,22.52,13.37,32.36,11.18,21.58,0,27.42,36.08,18.09,59.16,48.09,63.31,60.58,60.58,57.26,57.18,49.09,28093
25027,2018,5.53,4.97,6.06,5.1,4.5,5.6,76.8,74.5,80.8,73.5,83.1,7,10.4,71895,40646,33697,48225,822280,97.1,84,5,0.2,4.8,0,3.1,2.9,11.2,307294,24181,9082,1060,12568,61281,16272,3127,29457,41.88,37.69,46.34,17.41,14.85,20.14,21.35,15.91,27.14,7.51,13.93,0.67,11.85,17.61,5.71,205,195,330,295,235,225,200,200,25027
6053,2018,5.36,5.69,5.09,5.1,5.4,4.8,67.1,63.1,68.5,53.9,78,10.5,14.1,66676,27427,23811,30893,433212,95.8,59.3,2.6,0.7,5.6,0.5,27.1,4.2,58.3,126052,11136,10473,766,11207,26667,16647,1816,18179,28.54,24.77,33.24,19.93,17.14,23.41,18.91,12.39,27.06,20.55,28.69,10.38,12.07,17,5.91,177.63,147.77,305.5,200.69,200.69,188.04,171.22,171.22,06053
47135,2018,8.34,9.94,6.92,8.1,9.4,6.9,58.6,51.6,76.8,45.3,68.2,21.6,30.3,34634,25672,17489,31839,7912,98.4,94.3,3.5,0.1,0.4,0,0.1,1.6,2.4,3317,144,194,20,161,393,151,116,187,25.95,17.67,35.49,16.45,13.79,19.52,15.99,7.23,26.08,17.46,29.79,3.24,24.16,31.53,15.66,50,70,127.02,110,110,97.5,97.5,97.5,47135
